GP,Ortg,usg,ORB_per,DRB_per,AST_per,TO_per,FT_per,twoP_per,TPM,TP_per,stl_per,ftr,porpag,bpm,gbpm,blk,pts,height_cm,Height_Impact,REB_per,FT_efficiency
34,88.4,15.5,2.7,8.8,17.1,20.7,0.636,0.411,5,0.192,1.5,22.2,-0.0521687,-1.60503,-2.09372,0.0,2.6176,185.42000000000002,-297.60466260000004,11.5,14.1192
17,104.2,22.0,7.1,14.3,1.9,17.6,0.773,0.45,3,0.375,1.1,78.6,0.292176,-4.04062,-1.80213,0.2353,2.5882,195.58,-790.2644596,21.4,60.757799999999996
6,100.9,22.5,5.0,4.7,25.8,23.2,0.0,0.5,2,0.333,0.0,0.0,0.250188,-4.06424,-1.92617,0.0,1.3333,182.88,-743.2682112,9.7,0.0
26,97.9,20.1,1.9,7.5,21.5,19.0,0.667,0.429,30,0.375,0.8,32.9,1.09012,-1.50475,-0.441687,0.0385,7.6154,185.42000000000002,-279.01074500000004,9.4,21.944300000000002
26,90.3,24.6,3.2,10.8,27.7,27.0,0.634,0.492,8,0.235,3.6,44.1,0.603721,0.0253998,-1.86034,0.0769,4.1538,180.34,4.580599932,14.0,27.959400000000002
33,97.0,15.2,7.6,12.2,6.7,17.0,0.756,0.38,14,0.28,1.5,41.0,0.163081,-2.9882,-3.1287,0.1818,3.3636,203.2,-607.20224,19.799999999999997,30.996
3,300.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.835927,3.8743,5.00316,0.0,1.0,187.96,728.213428,0.0,0.0
10,135.2,16.4,12.8,0.0,0.0,20.4,0.0,0.5,3,0.75,0.0,0.0,0.314569,5.7279,11.8473,0.1,1.1,208.28,1193.007012,12.8,0.0
25,59.0,12.1,7.6,12.0,3.1,32.1,0.4,0.25,0,0.0,0.8,34.5,-0.879862,-7.82935,-9.8302,0.12,0.72,205.74,-1610.810469,19.6,13.8
6,0.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.359212,-8.87993,-15.3814,0.0,0.0,182.88,-1623.9615984,0.0,0.0
30,70.7,17.4,1.0,7.3,12.8,30.2,0.769,0.409,6,0.207,3.2,25.5,-0.443116,-7.23302,-8.55156,0.0,1.5333,177.8,-1286.030956,8.3,19.6095
5,117.1,19.0,3.2,14.2,11.7,17.1,0.636,0.545,4,0.5,0.8,57.9,1.57652,1.67803,1.74196,0.2,6.2,198.12,332.4513036,17.4,36.8244
24,60.8,16.2,2.6,6.9,2.9,32.8,0.583,0.357,2,0.167,0.4,46.2,-0.566197,-12.3077,-11.7113,0.0,1.0,195.58,-2407.139966,9.5,26.9346
21,90.5,13.1,7.2,16.8,7.6,26.5,0.615,0.471,0,0.0,1.3,38.2,-0.258167,-3.05048,-3.87826,0.3333,1.9048,203.2,-619.857536,24.0,23.493000000000002
8,195.5,11.2,0.0,5.3,26.5,0.0,0.0,0.0,3,0.75,2.6,0.0,0.875765,3.18812,9.4778,0.0,1.6667,195.58,623.5325096,5.3,0.0
19,59.4,11.0,1.5,7.8,0.0,26.1,0.5,0.5,2,0.2,1.4,33.3,-0.528213,-8.83039,-11.7929,0.0526,0.5263,185.42000000000002,-1637.3309138,9.3,16.65
2,300.0,3.4,0.0,17.4,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,1.53151,-11.4508,-11.0524,0.0,1.5,203.2,-2326.8025599999996,17.4,0.0
22,96.3,28.7,3.4,7.8,14.1,17.6,0.679,0.418,22,0.367,1.7,37.1,0.779584,-5.52665,-3.90383,0.087,8.4783,195.58,-1080.902207,11.2,25.190900000000003
19,85.6,21.3,12.6,25.3,1.9,19.1,0.636,0.419,1,0.2,0.5,30.6,0.00910059,-5.4054,-3.74241,0.5789,1.8947,208.28,-1125.836712,37.9,19.4616
22,77.4,17.3,13.0,14.0,3.5,23.8,0.375,0.375,1,0.2,1.9,21.6,-0.268491,-3.96694,-5.60875,0.1364,1.3636,203.2,-806.082208,27.0,8.100000000000001
4,0.0,25.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.388676,-27.0944,-42.1544,0.0,0.0,200.66,-5436.762304,0.0,0.0
30,112.9,14.4,1.6,6.4,4.1,10.6,0.8,0.45,56,0.368,1.7,14.5,1.89161,2.05884,2.5751,0.1,6.8667,190.5,392.20902,8.0,11.600000000000001
29,84.1,24.3,5.0,13.7,15.0,24.1,0.643,0.429,29,0.287,2.6,24.6,0.413906,-2.31087,-2.41683,0.1724,6.0,193.04,-446.09034479999997,18.7,15.817800000000002
24,96.7,19.4,4.4,13.1,7.0,20.1,0.625,0.545,6,0.316,0.4,39.0,0.313239,-1.0113,-1.03974,0.0417,2.1667,195.58,-197.79005400000003,17.5,24.375
29,65.1,21.5,2.0,5.4,21.7,34.9,0.521,0.304,5,0.192,1.4,45.7,-0.853653,-7.54536,-8.22423,0.069,3.0345,190.5,-1437.3910799999999,7.4,23.809700000000003
21,78.7,18.2,3.3,12.3,12.0,14.1,0.455,0.383,10,0.227,2.6,12.1,-0.405687,-2.90721,-2.59228,0.1429,3.381,198.12,-575.9764452000001,15.600000000000001,5.5055
13,96.7,10.5,7.6,18.1,4.5,27.0,0.556,0.571,0,0.0,2.1,128.6,-0.082212,-2.54567,-2.82967,0.3077,1.0,203.2,-517.280144,25.700000000000003,71.5016
34,89.6,19.7,1.4,6.1,32.5,30.3,0.653,0.4,18,0.3,2.2,39.2,0.422559,-1.86226,-0.500474,0.1176,4.0588,187.96,-350.03038960000003,7.5,25.597600000000003
14,98.7,21.2,0.0,1.9,10.6,9.3,0.714,0.417,3,0.273,3.0,30.4,0.232086,-4.87038,-2.4161,0.0,1.7143,195.58,-952.5489204,1.9,21.705599999999997
33,94.7,30.2,2.3,8.5,34.3,25.6,0.71,0.508,35,0.318,2.7,50.5,1.51281,-2.6981,-2.23408,0.2353,11.7647,185.42000000000002,-500.28170200000005,10.8,35.855
30,99.9,21.8,2.4,12.2,14.0,21.6,0.744,0.409,58,0.45,2.1,33.6,1.8353,0.654844,1.85104,0.0323,11.3548,185.42000000000002,121.42117448,14.6,24.9984
32,91.5,15.5,0.6,9.6,18.4,21.3,0.686,0.381,16,0.281,1.9,29.2,0.0655112,0.317978,-1.46014,0.25,3.75,187.96,59.76714488,10.2,20.031200000000002
31,102.2,20.4,11.2,19.4,5.8,13.9,0.602,0.48,1,0.083,3.0,59.7,1.28423,1.86308,1.77915,0.2903,5.6452,198.12,369.1134096,30.599999999999998,35.9394
31,76.1,15.6,1.7,10.3,14.2,30.3,0.541,0.516,6,0.182,2.7,38.9,-1.0526,-7.10096,-6.92912,0.0968,3.2903,193.04,-1370.7693184,12.0,21.044900000000002
7,21.0,14.1,4.2,0.0,14.7,68.9,0.0,0.0,0,0.0,0.0,0.0,-0.808051,-20.3935,-21.9194,0.0,0.0,177.8,-3625.9643,4.2,0.0
12,79.7,17.7,5.9,14.7,4.7,31.0,0.467,0.565,3,0.273,0.7,44.1,-0.547168,-8.33201,-8.37497,0.4667,3.8,195.58,-1629.5745158000002,20.6,20.594700000000003
9,42.9,12.3,0.0,0.0,30.6,60.4,0.0,0.0,0,0.0,0.0,0.0,-0.265362,-22.828,-13.6957,0.0,0.0,182.88,-4174.78464,0.0,0.0
19,107.6,14.8,3.2,10.1,10.5,22.8,0.5,0.583,1,1.0,0.0,46.2,0.26689,-0.653159,-0.0260835,0.0526,1.0526,208.28,-136.03995652,13.3,23.1
13,95.2,13.5,11.9,12.2,4.6,15.6,0.5,0.412,0,0.0,2.8,23.5,0.0448875,-0.625585,-0.00132251,0.3077,1.2308,198.12,-123.94090019999999,24.1,11.75
5,0.0,0.0,0.0,13.3,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.58891,-10.0877,-13.7808,0.0,0.0,185.42000000000002,-1870.461334,13.3,0.0
29,109.2,19.8,1.1,10.0,7.9,12.0,0.8,0.45,44,0.379,0.5,7.4,0.986622,-2.57724,-0.273396,0.0,5.4483,187.96,-484.4180304000001,11.1,5.920000000000001
1,100.6,11.6,7.1,6.6,0.0,29.7,0.0,0.667,0,0.0,0.0,0.0,0.25155,-6.26383,-4.32274,1.0,4.0,190.5,-1193.259615,13.7,0.0
30,97.9,16.1,0.9,8.3,5.3,18.2,0.682,0.333,41,0.336,2.0,27.8,0.662981,-0.540944,-0.802281,0.2,5.9,193.04,-104.42382975999999,9.200000000000001,18.959600000000002
23,101.4,28.8,2.3,13.9,12.2,14.4,0.694,0.481,54,0.383,1.5,29.9,3.37158,0.927228,4.09223,0.3478,17.8261,198.12,183.70241136,16.2,20.7506
28,101.0,23.0,3.7,9.6,19.8,20.2,0.649,0.485,31,0.348,2.8,29.7,2.76963,1.7797,1.48407,0.0357,13.3571,180.34,320.951098,13.3,19.2753
32,104.3,18.2,5.8,16.1,7.3,12.7,0.64,0.506,17,0.327,1.8,34.7,1.07589,-2.33112,-1.48973,0.4706,8.5,193.04,-449.9994048,21.900000000000002,22.208000000000002
14,68.8,16.8,1.3,9.6,7.6,37.5,0.5,0.375,4,0.333,0.6,10.0,-0.418784,-7.37629,-7.53124,0.0714,1.3571,203.2,-1498.862128,10.9,5.0
27,84.9,18.0,0.7,8.7,24.0,24.2,0.846,0.512,8,0.205,2.4,16.3,-0.286002,-7.08598,-5.40455,0.0345,3.069,193.04,-1367.8775792,9.399999999999999,13.7898
35,111.7,31.6,11.4,23.1,8.7,14.5,0.748,0.504,38,0.358,2.1,42.9,5.00949,6.22828,6.84705,1.2286,19.1429,203.2,1265.586496,34.5,32.0892
29,102.3,18.5,7.4,16.4,3.3,17.0,0.761,0.496,9,0.31,1.8,42.3,0.677945,-1.81535,-3.15079,1.8966,7.5517,200.66,-364.268131,23.799999999999997,32.1903
30,85.5,20.5,1.9,7.4,25.1,27.1,0.714,0.398,12,0.324,1.9,15.6,0.0881684,-3.92438,-2.26555,0.1,4.3,182.88,-717.6906144000001,9.3,11.138399999999999
18,86.9,17.7,1.6,12.1,3.7,21.7,0.4,0.333,11,0.379,1.9,36.6,-0.0718481,-5.92694,-5.21484,0.15,2.8,198.12,-1174.2453528,13.7,14.64
35,91.0,23.1,1.4,6.8,39.8,23.3,0.604,0.41,4,0.154,1.7,31.6,1.24328,-2.95603,-1.25114,0.0,8.5143,182.88,-540.5987664,8.2,19.0864
29,95.1,23.3,8.9,19.9,7.7,19.2,0.634,0.49,0,0.0,1.9,41.9,1.10895,-2.7786,-2.62939,0.2333,10.4,203.2,-564.6115199999999,28.799999999999997,26.5646
10,99.0,12.0,6.2,8.4,19.4,18.7,0.286,0.75,0,0.0,1.1,140.0,0.0447739,-5.17779,-4.47694,0.1,0.8,190.5,-986.3689949999999,14.600000000000001,40.04
32,79.8,21.3,4.8,8.5,18.7,32.2,0.643,0.42,3,0.15,3.0,47.2,-0.147821,-3.16736,-4.73638,0.0625,2.9375,190.5,-603.38208,13.3,30.349600000000002
29,95.3,17.5,2.7,10.3,18.3,20.0,0.652,0.475,30,0.291,0.7,28.4,0.437535,-2.47735,-2.92355,0.1034,6.069,190.5,-471.935175,13.0,18.5168
22,96.6,17.1,5.2,8.9,7.9,17.5,0.714,0.368,13,0.342,1.4,24.6,0.200979,-3.46992,-3.04763,0.087,2.7826,193.04,-669.8333568,14.100000000000001,17.5644
28,103.9,20.9,6.4,6.8,7.4,15.3,0.563,0.561,15,0.313,1.6,54.6,0.769074,-4.55784,-3.10242,0.1786,6.3214,200.66,-914.5761743999999,13.2,30.7398
28,108.3,11.5,2.7,5.3,9.7,18.0,0.696,0.409,26,0.361,1.5,24.5,0.520263,-2.23564,-2.34179,0.1071,4.0,190.5,-425.88942000000003,8.0,17.052
24,107.4,17.3,8.3,15.0,7.6,18.2,0.733,0.64,8,0.267,1.7,27.3,0.454443,-1.80845,-3.97902,0.0385,3.3077,198.12,-358.29011399999996,23.3,20.0109
25,84.3,16.5,2.5,4.2,11.4,20.1,0.75,0.333,5,0.25,2.1,21.1,-0.126439,-8.62275,-8.2261,0.0,1.32,185.42000000000002,-1598.8303050000002,6.7,15.825000000000001
23,93.7,18.1,0.6,6.5,10.6,22.2,0.76,0.491,23,0.343,1.6,20.8,0.133977,-5.25174,-4.03842,0.1154,6.8462,187.96,-987.1170504,7.1,15.808000000000002
15,62.3,28.6,11.7,22.4,0.0,20.8,0.286,0.313,0,0.0,0.0,43.8,-0.139898,-23.3513,-16.249,0.0,0.8,210.82,-4922.921066,34.099999999999994,12.526799999999998
27,87.9,12.9,2.9,7.3,8.1,21.8,0.4,0.389,8,0.333,2.1,35.7,-0.116464,-2.65236,-4.63,0.0,1.6296,195.58,-518.7485688,10.2,14.280000000000001
14,44.4,10.9,2.0,12.4,10.5,29.2,0.5,0.125,0,0.0,0.0,25.0,-0.638906,-9.53683,-9.06238,0.2143,0.2143,203.2,-1937.883856,14.4,12.5
32,108.9,16.7,12.2,20.5,4.5,17.0,0.672,0.511,0,0.0,1.5,65.9,2.23146,5.4119,5.12562,2.4375,8.4375,205.74,1113.444306,32.7,44.284800000000004
15,51.4,14.8,3.7,11.1,7.9,31.6,0.462,0.0,0,0.0,0.0,216.7,-0.539642,-13.1587,-12.6071,0.0,1.2632,187.96,-2473.309252,14.8,100.1154
31,56.2,17.5,3.0,10.8,16.6,37.7,0.364,0.352,0,0.0,2.5,53.0,-1.85287,-8.45279,-9.45898,0.0968,2.129,193.04,-1631.7265816,13.8,19.291999999999998
10,104.2,23.5,0.0,32.7,0.0,14.8,0.5,1.0,1,0.25,3.5,28.6,0.147246,-3.32858,7.24098,0.0,1.0,198.12,-659.4582696,32.7,14.3
21,133.8,14.7,8.9,7.8,8.8,14.1,0.7,0.714,7,0.467,2.5,34.5,0.818895,3.17624,0.439965,0.0,2.2857,208.28,661.5472672,16.7,24.15
19,68.3,17.8,1.9,5.4,20.2,43.5,0.5,0.393,0,0.0,0.9,50.0,-0.821134,-13.7949,-12.0907,0.0,1.5263,187.96,-2592.889404,7.300000000000001,25.0
21,102.6,16.8,3.2,11.7,6.7,9.5,0.714,0.529,16,0.314,1.3,10.3,0.706391,1.48475,2.39651,0.2273,3.9091,198.12,294.15867000000003,14.899999999999999,7.3542000000000005
19,71.1,23.1,1.4,6.0,11.8,41.5,0.429,0.643,0,0.0,3.0,93.3,-0.197364,-9.75088,-11.3969,0.0526,1.2632,190.5,-1857.5426400000001,7.4,40.0257
30,93.8,27.9,2.1,7.3,35.9,23.1,0.667,0.424,50,0.314,1.4,34.8,2.39743,-2.14236,-1.84144,0.1667,13.5333,180.34,-386.3532024,9.4,23.2116
3,102.9,14.3,0.0,27.0,0.0,0.0,0.0,1.0,0,0.0,0.0,100.0,0.0229436,-6.08813,3.94265,0.0,0.6667,200.66,-1221.6441657999999,27.0,0.0
35,87.1,9.1,2.4,13.3,9.0,30.9,0.222,0.433,6,0.5,2.4,21.4,-0.316851,2.57619,0.634899,0.2857,1.3143,208.28,536.5688532,15.700000000000001,4.7508
33,119.6,20.7,1.0,8.6,21.7,16.6,0.851,0.479,79,0.401,2.3,35.8,4.0935,6.87841,6.79207,0.0606,13.6364,185.42000000000002,1275.3947822,9.6,30.465799999999998
6,0.0,12.8,0.0,16.2,0.0,61.9,0.0,0.0,0,0.0,0.0,0.0,-0.396522,-17.7938,-20.1779,0.0,0.0,187.96,-3344.522648,16.2,0.0
3,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.431561,-20.8575,-1.88266,0.0,0.0,190.5,-3973.35375,0.0,0.0
35,112.4,18.8,15.5,14.2,5.1,15.5,0.593,0.58,3,0.25,2.7,33.3,1.02097,4.7154,5.32018,0.0286,3.0,200.66,946.1921639999999,29.7,19.746899999999997
17,62.1,14.5,5.7,18.4,11.9,25.8,0.5,0.222,1,0.125,2.2,23.5,-0.453941,-4.37712,-6.64036,0.0,0.5294,193.04,-844.9592447999999,24.099999999999998,11.75
27,61.6,11.1,5.6,9.2,9.3,42.5,0.75,0.304,0,0.0,0.8,17.4,-0.924818,-8.50865,-8.90395,0.1852,0.6296,203.2,-1728.9576799999998,14.799999999999999,13.049999999999999
4,21.3,12.6,0.0,19.2,13.1,39.5,0.0,0.0,0,0.0,0.0,0.0,-0.757857,-11.4809,-15.9186,0.0,0.0,187.96,-2157.949964,19.2,0.0
35,94.1,24.8,2.7,7.4,35.2,28.2,0.761,0.381,33,0.384,3.6,35.1,0.951115,-0.596079,0.400972,0.0571,6.5714,175.26,-104.46880554,10.100000000000001,26.711100000000002
8,0.0,0.0,0.0,18.3,12.5,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.531418,-2.12104,-4.06267,0.0,0.0,195.58,-414.8330032,18.3,0.0
33,109.1,21.4,13.7,15.9,2.5,18.1,0.646,0.563,0,0.0,1.7,54.3,1.60796,3.49415,2.35042,1.3939,6.7576,205.74,718.886421,29.6,35.077799999999996
10,112.1,15.0,9.7,19.3,10.7,18.3,0.65,0.542,0,0.0,3.6,83.3,1.00474,9.40208,8.7747,0.8182,4.2727,200.66,1886.6213728,29.0,54.145
29,109.7,14.7,1.9,9.4,7.3,9.8,0.6,0.598,20,0.339,0.8,16.6,0.846676,-2.72193,-2.07204,0.3,6.8333,190.5,-518.527665,11.3,9.96
30,111.6,17.8,1.5,8.9,11.3,18.4,0.731,0.455,51,0.447,1.0,14.4,1.60942,-0.0857582,1.34866,0.0333,7.7333,190.5,-16.3369371,10.4,10.5264
1,33.8,23.0,0.0,14.4,0.0,56.3,0.0,1.0,0,0.0,0.0,200.0,-1.83279,-24.2638,-17.3793,0.0,2.0,195.58,-4745.514004000001,14.4,0.0
33,87.5,16.1,0.8,16.6,9.9,19.0,0.641,0.517,20,0.241,2.5,27.3,-0.299272,-2.3584,-3.01621,0.2121,4.4545,185.42000000000002,-437.29452800000007,17.400000000000002,17.4993
30,68.1,13.1,4.8,8.3,13.6,28.6,0.286,0.328,3,0.15,2.6,17.9,-1.34942,-5.49504,-7.01006,0.0,1.7,182.88,-1004.9329152,13.100000000000001,5.119399999999999
32,97.3,14.9,7.3,9.6,8.3,23.1,0.632,0.418,20,0.364,1.9,31.1,0.688815,4.00359,2.61119,0.5625,4.375,203.2,813.5294879999999,16.9,19.6552
15,61.9,14.3,16.8,17.3,0.0,16.7,0.0,0.2,0,0.0,0.0,20.0,-0.363309,-15.4171,-11.9602,0.0,0.2667,205.74,-3171.914154,34.1,0.0
20,100.4,12.0,5.5,10.2,5.0,25.3,1.0,0.541,6,0.4,0.6,7.7,0.0539346,-4.00681,-3.64986,0.2,3.1,205.74,-824.3610894,15.7,7.7
28,87.8,30.2,1.5,6.8,22.4,22.8,0.757,0.407,54,0.34,3.0,36.9,1.32801,-5.35786,-4.29768,0.0,17.25,177.8,-952.627508,8.3,27.9333
20,90.8,15.4,3.0,23.5,2.8,24.9,0.923,0.545,2,0.182,1.9,59.1,-0.10012,-3.29633,-3.97679,0.5,2.4545,205.74,-678.1869342000001,26.5,54.5493
15,79.2,12.8,11.5,18.7,5.2,34.1,0.333,0.545,0,0.0,2.2,21.4,-0.434942,-5.12426,-6.29764,0.0625,0.9375,203.2,-1041.2496319999998,30.2,7.1262
37,106.3,15.1,9.2,13.4,2.0,10.7,0.568,0.486,0,0.0,0.3,39.6,0.699949,-2.59027,-2.3727,0.7027,3.5946,198.12,-513.1842924,22.6,22.4928
29,104.3,20.7,3.5,18.3,14.0,17.0,0.652,0.575,30,0.366,2.5,27.2,1.12886,1.07933,0.55453,0.4828,7.5862,193.04,208.35386319999998,21.8,17.7344
30,92.9,15.2,1.4,9.9,17.2,22.6,0.667,0.358,27,0.391,1.6,26.0,0.200758,-0.69739,-0.633686,0.0,5.5,180.34,-125.7673126,11.3,17.342000000000002
27,96.6,13.7,4.7,5.3,3.3,19.4,0.556,0.5,1,0.5,1.6,45.0,0.0113761,-3.09824,-3.59,0.037,0.963,195.58,-605.9537792000001,10.0,25.020000000000003
38,105.5,23.2,10.4,19.3,13.0,12.4,0.422,0.513,16,0.356,1.8,47.1,2.9415,8.3179,7.17364,1.0263,12.3684,203.2,1690.1972799999999,29.700000000000003,19.8762
30,88.3,23.3,7.6,10.5,9.0,30.4,0.607,0.569,0,0.0,3.2,50.9,0.201705,-3.0043,-2.89577,0.1333,5.0,198.12,-595.2119160000001,18.1,30.8963
28,79.0,20.5,1.9,7.3,23.5,31.1,0.61,0.417,6,0.353,4.7,64.2,-0.550137,-5.33093,-5.16365,0.0714,5.3929,180.34,-961.3799162000001,9.2,39.162
30,78.4,25.3,2.7,13.9,21.1,24.8,0.723,0.401,10,0.169,1.6,41.3,-0.702141,-5.57347,-6.02335,0.2667,9.3667,190.5,-1061.7460350000001,16.6,29.859899999999996
32,105.1,17.2,2.5,7.7,20.0,25.4,0.844,0.333,27,0.36,1.2,71.4,1.09165,-3.42525,-3.5196,0.0,5.9688,175.26,-600.309315,10.2,60.2616
18,68.7,11.7,3.4,7.7,8.0,41.5,0.538,0.444,0,0.0,1.0,72.2,-0.936192,-8.12153,-8.97596,0.0,1.2778,187.96,-1526.5227788,11.1,38.8436
30,81.3,16.2,7.4,15.1,4.2,24.8,0.6,0.382,6,0.25,1.3,48.9,-0.339486,-0.450399,-3.29816,0.7,3.2333,213.36,-96.09713064,22.5,29.339999999999996
27,73.8,18.3,8.6,12.9,4.0,27.1,0.719,0.333,0,0.0,1.4,45.1,-0.568565,-8.24788,-7.2201,0.1111,2.4815,203.2,-1675.969216,21.5,32.426899999999996
32,104.6,13.4,2.8,13.0,12.6,22.2,0.836,0.383,20,0.476,1.4,44.7,0.698058,-0.796816,-0.742983,0.4062,5.25,195.58,-155.84127328,15.8,37.3692
31,102.3,20.0,7.4,13.7,7.3,19.2,0.524,0.551,1,1.0,1.9,42.0,0.367993,-0.72621,-1.92956,0.25,2.2188,200.66,-145.7212986,21.1,22.008000000000003
12,78.2,8.4,0.0,0.0,18.8,46.6,0.5,1.0,0,0.0,4.0,100.0,-0.280297,-8.23695,-3.42027,0.0,0.25,182.88,-1506.373416,0.0,50.0
29,86.7,14.9,1.4,9.1,13.2,22.4,0.795,0.301,30,0.349,0.4,27.7,-0.505626,-5.67406,-7.03746,0.0345,5.8276,198.12,-1124.1447672,10.5,22.0215
25,112.5,19.5,7.3,16.0,8.8,17.8,0.848,0.641,1,0.1,0.6,37.5,1.28348,0.273346,-0.353727,0.56,5.24,205.74,56.23820604,23.3,31.8
29,100.5,16.2,4.5,11.1,7.5,13.0,0.875,0.483,21,0.318,0.4,8.4,0.211201,-5.45204,-6.1637,0.0345,3.3793,198.12,-1080.1581648000001,15.6,7.3500000000000005
23,86.3,22.0,7.8,22.1,8.6,26.4,0.5,0.547,0,0.0,2.3,73.7,-0.0466472,-4.3745,-5.39454,0.3913,3.4348,200.66,-877.7871700000001,29.900000000000002,36.85
31,89.2,13.6,2.8,8.9,12.1,25.9,0.587,0.424,27,0.325,2.5,36.0,-0.575189,-1.10673,-1.76522,0.3548,6.3226,185.42000000000002,-205.20987660000003,11.7,21.131999999999998
14,91.7,10.5,8.5,9.5,6.5,21.5,0.667,0.286,1,0.333,2.3,30.0,-0.183955,-2.23411,-4.75978,0.1875,1.125,195.58,-436.9472338,18.0,20.01
17,99.1,24.8,8.6,6.6,7.6,12.2,0.75,0.429,10,0.294,0.8,17.4,0.687612,-4.16271,-2.86763,0.0,4.0588,193.04,-803.5695383999999,15.2,13.049999999999999
4,42.7,30.8,17.6,31.8,0.0,28.5,0.5,0.0,0,0.0,0.0,100.0,-0.223728,-22.4692,-13.5509,0.25,0.25,203.2,-4565.74144,49.400000000000006,50.0
8,72.6,20.7,0.0,9.2,15.1,42.7,0.667,0.5,1,0.333,0.0,60.0,-0.150252,-11.4877,-12.7838,0.0,0.875,193.04,-2217.585608,9.2,40.02
29,84.7,18.2,1.7,10.3,14.7,32.3,0.5,0.295,37,0.446,1.0,9.4,-0.245073,-4.75096,-3.82168,0.0667,5.1667,195.58,-929.1927568000001,12.0,4.7
30,77.5,19.2,13.3,15.2,1.3,24.2,0.667,0.349,0,0.0,0.0,27.9,-0.233545,-11.8761,-12.7931,0.1333,1.2667,203.2,-2413.2235199999996,28.5,18.6093
31,88.1,16.4,14.3,18.6,9.4,25.9,0.063,0.455,1,0.5,2.2,15.8,0.19088,2.87112,1.12943,0.4194,3.0323,205.74,590.7042288,32.900000000000006,0.9954000000000001
25,77.9,16.5,1.6,8.5,18.0,29.2,0.5,0.419,4,0.19,2.7,75.0,-0.675746,-4.52111,-4.81353,0.08,2.88,182.88,-826.8205968,10.1,37.5
33,110.6,26.0,19.5,14.3,7.0,16.5,0.613,0.555,0,0.0,2.3,65.1,2.90209,6.54598,5.08224,1.0303,10.8788,208.28,1363.3967144,33.8,39.906299999999995
25,69.8,13.6,1.8,6.3,20.9,30.4,0.692,0.294,5,0.179,0.6,21.0,-1.20945,-8.64857,-9.49907,0.1111,1.7037,193.04,-1669.5199527999998,8.1,14.531999999999998
20,112.4,16.8,10.5,14.2,2.5,16.8,0.667,0.571,0,0.0,1.4,28.6,0.310873,-3.08483,-2.24869,0.0,1.3333,203.2,-626.837456,24.7,19.076200000000004
34,113.9,15.7,1.5,8.3,17.9,19.1,0.859,0.42,7,0.292,0.8,86.5,1.16936,-0.142132,0.664299,0.0588,3.4706,180.34,-25.63208488,9.8,74.3035
33,99.3,21.4,14.7,13.1,5.2,18.7,0.5,0.5,0,0.0,0.8,56.7,0.983713,-0.00705542,-0.799103,0.1515,4.6667,203.2,-1.433661344,27.799999999999997,28.35
16,105.8,22.8,5.8,24.0,3.2,19.7,0.667,0.667,1,0.25,0.0,63.2,0.2168,-8.63121,-6.80328,0.0,2.3684,203.2,-1753.8618719999997,29.8,42.1544
14,64.8,23.6,0.0,15.0,4.1,21.1,1.0,1.0,3,0.167,2.5,15.8,-0.212344,-5.15961,-8.76396,0.1429,1.0,195.58,-1009.1165238,15.0,15.8
28,76.9,18.8,4.5,9.5,10.6,36.5,0.727,0.545,14,0.286,2.0,15.5,-0.317839,-6.43408,-7.29449,0.0,2.6429,190.5,-1225.6922399999999,14.0,11.2685
14,49.7,12.6,5.4,12.2,0.0,37.4,0.0,0.333,0,0.0,0.9,22.2,-0.648277,-5.47185,-10.094,0.3571,0.4286,203.2,-1111.8799199999999,17.6,0.0
34,106.0,26.4,12.9,20.0,8.4,19.0,0.617,0.573,0,0.0,2.5,52.9,2.16134,4.02853,3.09586,1.0588,9.8235,203.2,818.5972959999999,32.9,32.6393
28,79.1,16.2,2.2,10.7,7.6,26.0,0.733,0.241,15,0.375,0.6,21.7,-0.548482,-9.08351,-7.43276,0.0333,2.7333,190.5,-1730.4086550000002,12.899999999999999,15.906099999999999
33,103.2,22.5,3.3,11.0,11.2,16.7,0.714,0.46,58,0.369,1.5,26.2,1.41664,-1.66249,-0.634786,0.1143,10.9143,187.96,-312.4816204,14.3,18.706799999999998
6,0.0,9.3,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5.3,0.0,-0.607808,-1.47347,-13.7857,0.0,0.0,195.58,-288.1812626,0.0,0.0
30,90.8,18.7,5.2,11.7,2.5,19.9,0.621,0.448,5,0.357,0.7,19.6,0.312005,-4.77732,-4.01834,0.6,5.1,203.2,-970.7514239999998,16.9,12.171600000000002
14,0.0,17.9,0.0,5.5,0.0,65.2,0.0,0.0,0,0.0,0.0,0.0,-0.40642,-20.5121,-27.0228,0.0,0.0,198.12,-4063.8572520000002,5.5,0.0
17,96.3,18.0,10.6,25.2,6.6,23.2,0.636,0.464,4,0.4,2.3,28.9,0.212273,-3.69608,-3.3815,0.1176,2.6471,198.12,-732.2673695999999,35.8,18.380399999999998
